"","treatment","groupID","round","contribution","endowment","share","stock","gain","bot_active","disaster","EWE","noComprehension"
"1189","Lo000","Lo000_27",9,21.25,91,0.232596624333388,101.75,10.75,0,0,0,0
"1190","Lo000","Lo000_27",10,23.75,101.75,0.234453016402558,114,12.25,0,0,0,0
"1191","Lo000","Lo000_28",1,11.5,20,0.575,26.5,6.5,0,0,0,0
"1192","Lo000","Lo000_28",2,10.75,26.5,0.405626780626781,32.75,6.25,0,0,0,0
"1193","Lo000","Lo000_28",3,12.75,32.75,0.387051971326165,40,7.25,0,0,0,0
"1194","Lo000","Lo000_28",4,16.25,40,0.40304937993537,48.75,8.75,0,0,0,0
"1195","Lo000","Lo000_28",5,17.25,48.75,0.354534161490683,57.5,8.75,0,0,0,0
"1196","Lo000","Lo000_28",6,19.25,57.5,0.334954980827042,67.25,9.75,0,0,0,0
"1197","Lo000","Lo000_28",7,20.5,67.25,0.305666755715844,77.75,10.5,0,0,0,0
"1198","Lo000","Lo000_28",8,22,77.75,0.280847311988643,88.75,11,0,0,0,0
"1199","Lo000","Lo000_28",9,24.5,88.75,0.276528845181515,101.25,12.5,0,0,0,0
"1200","Lo000","Lo000_28",10,20.25,101.25,0.199243376524761,112,10.75,0,0,0,0
"1201","Lo000","Lo000_29",1,11,20,0.55,26,6,0,0,0,1
"1202","Lo000","Lo000_29",2,11.75,26,0.44823595146871,32.25,6.25,0,0,0,1
"1203","Lo000","Lo000_29",3,14.25,32.25,0.440336545175255,40,7.75,0,0,0,1
"1204","Lo000","Lo000_29",4,17,40,0.425300969355847,49,9,0,0,0,1
"1205","Lo000","Lo000_29",5,19.75,49,0.400801342224628,59.25,10.25,0,0,0,1
"1206","Lo000","Lo000_29",6,22,59.25,0.369428015718652,70.25,11,0,0,0,1
"1207","Lo000","Lo000_29",7,19.75,70.25,0.280488140864479,80.5,10.25,0,0,0,1
"1208","Lo000","Lo000_29",8,24,80.5,0.298513788937031,92.5,12,0,0,0,1
"1209","Lo000","Lo000_29",9,22.5,92.5,0.243304185421355,104,11.5,0,0,0,1
"1210","Lo000","Lo000_29",10,22,104,0.210216180496554,115,11,0,0,0,1
"1211","Lo000","Lo000_3",1,10.75,20,0.5375,26.25,6.25,0,0,0,1
"1212","Lo000","Lo000_3",2,12.25,26.25,0.464038461538462,33,6.75,0,0,0,1
"1213","Lo000","Lo000_3",3,16.25,33,0.486616161616162,41.75,8.75,0,0,0,1
"1214","Lo000","Lo000_3",4,16,41.75,0.386452810180276,49.75,8,0,0,0,1
"1215","Lo000","Lo000_3",5,20,49.75,0.398347512763971,59.75,10,0,0,0,1
"1216","Lo000","Lo000_3",6,20.5,59.75,0.34427546923954,70.25,10.5,0,0,0,1
"1217","Lo000","Lo000_3",7,19.5,70.25,0.275637139236635,80.75,10.5,0,0,0,1
"1218","Lo000","Lo000_3",8,20,80.75,0.247002696675121,90.75,10,0,0,0,1
"1219","Lo000","Lo000_3",9,22.75,90.75,0.250562218890555,103,12.25,0,0,0,1
"1220","Lo000","Lo000_3",10,21.5,103,0.208863276841582,114.5,11.5,0,0,0,1
"1221","Lo000","Lo000_30",1,9,20,0.45,25,5,0,0,0,1
"1222","Lo000","Lo000_30",2,12,25,0.486664653784219,31,6,0,0,0,1
"1223","Lo000","Lo000_30",3,11,31,0.359600423560379,37,6,0,0,0,1
"1224","Lo000","Lo000_30",4,17,37,0.460931776556777,46,9,0,0,0,1
"1225","Lo000","Lo000_30",5,16.5,46,0.358574105715455,54.5,8.5,0,0,0,1
"1226","Lo000","Lo000_30",6,20.5,54.5,0.376929824561404,65,10.5,0,0,0,1
"1227","Lo000","Lo000_30",7,20.5,65,0.317750243348475,75.5,10.5,0,0,0,1
"1228","Lo000","Lo000_30",8,22.25,75.5,0.292829131652661,87.25,11.75,0,0,0,1
"1229","Lo000","Lo000_30",9,24.5,87.25,0.281086349790224,99.75,12.5,0,0,0,1
"1230","Lo000","Lo000_30",10,23,99.75,0.230373775135245,111.75,12,0,0,0,1
"1231","Lo000","Lo000_31",1,9.75,20,0.4875,25.25,5.25,0,0,0,1
"1232","Lo000","Lo000_31",2,12.25,25.25,0.490388198757764,32,6.75,0,0,0,1
"1233","Lo000","Lo000_31",3,13,32,0.40411895452218,39,7,0,0,0,1
"1234","Lo000","Lo000_31",4,15.5,39,0.396810633652739,47.5,8.5,0,0,0,1
"1235","Lo000","Lo000_31",5,17,47.5,0.357085245445696,56.5,9,0,0,0,1
"1236","Lo000","Lo000_31",6,20.25,56.5,0.359898811765914,67.25,10.75,0,0,0,1
"1237","Lo000","Lo000_31",7,21.5,67.25,0.317363911290323,78.75,11.5,0,0,0,1
"1238","Lo000","Lo000_31",8,22,78.75,0.278919413919414,89.75,11,0,0,0,1
"1239","Lo000","Lo000_31",9,22,89.75,0.245925264653612,100.75,11,0,0,0,1
"1240","Lo000","Lo000_31",10,21.25,100.75,0.211445398864802,111.5,10.75,0,0,0,1
"1241","Lo000","Lo000_32",1,9,20,0.45,25,5,0,0,0,1
"1242","Lo000","Lo000_32",2,10.75,25,0.43381734006734,31.25,6.25,0,0,0,1
"1243","Lo000","Lo000_32",3,13.75,31.25,0.440914351851852,38.5,7.25,0,0,0,1
"1244","Lo000","Lo000_32",4,15,38.5,0.391544117647059,46.5,8,0,0,0,1
"1245","Lo000","Lo000_32",5,18.5,46.5,0.39536231884058,56,9.5,0,0,0,1
"1246","Lo000","Lo000_32",6,19.25,56,0.343022486772487,65.75,9.75,0,0,0,1
"1247","Lo000","Lo000_32",7,19.5,65.75,0.296029261792129,76.25,10.5,0,0,0,1
"1248","Lo000","Lo000_32",8,24,76.25,0.314812727588001,88.25,12,0,0,0,1
"1249","Lo000","Lo000_32",9,20,88.25,0.227223132883267,98.25,10,0,0,0,1
"1250","Lo000","Lo000_32",10,20.25,98.25,0.207283666154634,109,10.75,0,0,0,1
"1251","Lo000","Lo000_33",1,9.75,20,0.4875,25.25,5.25,0,0,0,0
"1252","Lo000","Lo000_33",2,9.75,25.25,0.384612794612795,30.5,5.25,0,0,0,0
"1253","Lo000","Lo000_33",3,13.5,30.5,0.440336952356026,38,7.5,0,0,0,0
"1254","Lo000","Lo000_33",4,14.5,38,0.376980404419429,45.5,7.5,0,0,0,0
"1255","Lo000","Lo000_33",5,16.5,45.5,0.364389233954451,54,8.5,0,0,0,0
"1256","Lo000","Lo000_33",6,21.25,54,0.391931648528329,64.75,10.75,0,0,0,0
"1257","Lo000","Lo000_33",7,22.75,64.75,0.351183712121212,77,12.25,0,0,0,0
"1258","Lo000","Lo000_33",8,21.25,77,0.275394422546321,87.75,10.75,0,0,0,0
"1259","Lo000","Lo000_33",9,18.75,87.75,0.215044691743042,98,10.25,0,0,0,0
"1260","Lo000","Lo000_33",10,19.25,98,0.195259565705401,107.75,9.75,0,0,0,0
"1261","Lo000","Lo000_34",1,9,20,0.45,25,5,0,0,0,0
"1262","Lo000","Lo000_34",2,10.25,25,0.406497739378174,30.75,5.75,0,0,0,0
"1263","Lo000","Lo000_34",3,14.5,30.75,0.471969696969697,38.25,7.5,0,0,0,0
"1264","Lo000","Lo000_34",4,13.75,38.25,0.364867109634551,45.5,7.25,0,0,0,0
"1265","Lo000","Lo000_34",5,15,45.5,0.32565441203315,53.5,8,0,0,0,0
"1266","Lo000","Lo000_34",6,18.5,53.5,0.343948735589602,63,9.5,0,0,0,0
"1267","Lo000","Lo000_34",7,19.75,63,0.314430221687489,73.25,10.25,0,0,0,0
"1268","Lo000","Lo000_34",8,19.25,73.25,0.2619941873463,83,9.75,0,0,0,0
"1269","Lo000","Lo000_34",9,20.75,83,0.251027791777666,94.25,11.25,0,0,0,0
"1270","Lo000","Lo000_34",10,18.75,94.25,0.200632781301386,104.5,10.25,0,0,0,0
"1271","Lo000","Lo000_35",1,9.75,20,0.4875,25.25,5.25,0,0,0,0
"1272","Lo000","Lo000_35",2,10.75,25.25,0.427202380952381,31.5,6.25,0,0,0,0
"1273","Lo000","Lo000_35",3,13.25,31.5,0.418073593073593,38.25,6.75,0,0,0,0
"1274","Lo000","Lo000_35",4,14.75,38.25,0.383824525745257,46.5,8.25,0,0,0,0
"1275","Lo000","Lo000_35",5,18,46.5,0.387059369202226,55.5,9,0,0,0,0
"1276","Lo000","Lo000_35",6,19.5,55.5,0.352573268468682,66,10.5,0,0,0,0
"1277","Lo000","Lo000_35",7,19.75,66,0.301675628420409,76.25,10.25,0,0,0,0
"1278","Lo000","Lo000_35",8,22.25,76.25,0.296504884004884,88,11.75,0,0,0,0
"1279","Lo000","Lo000_35",9,20,88,0.225837418300654,98,10,0,0,0,0
"1280","Lo000","Lo000_35",10,18.25,98,0.18546088345771,107.75,9.75,0,0,0,0
"1281","Lo000","Lo000_36",1,7.5,20,0.375,24.5,4.5,0,0,0,1
"1282","Lo000","Lo000_36",2,10.75,24.5,0.43695652173913,30.75,6.25,0,0,0,1
"1283","Lo000","Lo000_36",3,13,30.75,0.420074884792627,37.75,7,0,0,0,1
"1284","Lo000","Lo000_36",4,14.75,37.75,0.389049145299145,46,8.25,0,0,0,1
"1285","Lo000","Lo000_36",5,18,46,0.391767408123791,55,9,0,0,0,1
"1286","Lo000","Lo000_36",6,20.75,55,0.377242405016735,66.25,11.25,0,0,0,1
"1287","Lo000","Lo000_36",7,20.75,66.25,0.31388836629179,77.5,11.25,0,0,0,1
"1288","Lo000","Lo000_36",8,18.75,77.5,0.240185590969012,87.75,10.25,0,0,0,1
"1289","Lo000","Lo000_36",9,21.25,87.75,0.242624521072797,98.5,10.75,0,0,0,1
"1290","Lo000","Lo000_36",10,21.5,98.5,0.217828880712419,110,11.5,0,0,0,1
"1291","Lo000","Lo000_37",1,9,20,0.45,25,5,0,0,0,1
"1292","Lo000","Lo000_37",2,11.5,25,0.461973244147157,31.5,6.5,0,0,0,1
"1293","Lo000","Lo000_37",3,14,31.5,0.442428094708406,38.5,7,0,0,0,1
"1294","Lo000","Lo000_37",4,14.25,38.5,0.371153846153846,46.25,7.75,0,0,0,1
"1295","Lo000","Lo000_37",5,17.75,46.25,0.385679979777553,55.5,9.25,0,0,0,1
"1296","Lo000","Lo000_37",6,19.5,55.5,0.349159268227065,66,10.5,0,0,0,1
"1297","Lo000","Lo000_37",7,19.75,66,0.298443223443223,76.25,10.25,0,0,0,1
"1298","Lo000","Lo000_37",8,21.25,76.25,0.278973242517546,87,10.75,0,0,0,1
"1299","Lo000","Lo000_37",9,20.75,87,0.238210244811368,98.25,11.25,0,0,0,1
"1300","Lo000","Lo000_37",10,20.75,98.25,0.210580909483798,109.5,11.25,0,0,0,1
"1301","Lo000","Lo000_38",1,11.25,20,0.5625,25.75,5.75,0,0,0,0
"1302","Lo000","Lo000_38",2,12.25,25.75,0.470004578754579,32.5,6.75,0,0,0,0
"1303","Lo000","Lo000_38",3,13.25,32.5,0.409318996415771,39.25,6.75,0,0,0,0
"1304","Lo000","Lo000_38",4,15.5,39.25,0.398755656108597,47.75,8.5,0,0,0,0
"1305","Lo000","Lo000_38",5,21,47.75,0.441264779578733,58.75,11,0,0,0,0
"1306","Lo000","Lo000_38",6,20.75,58.75,0.354465024956828,70,11.25,0,0,0,0
"1307","Lo000","Lo000_38",7,25.5,70,0.364607061887668,83.5,13.5,0,0,0,0
"1308","Lo000","Lo000_38",8,22.5,83.5,0.268959071853949,95,11.5,0,0,0,0
"1309","Lo000","Lo000_38",9,20.75,95,0.218890548538038,106.25,11.25,0,0,0,0
"1310","Lo000","Lo000_38",10,22.25,106.25,0.21039950148861,118,11.75,0,0,0,0
"1311","Lo000","Lo000_39",1,11.75,20,0.5875,26.25,6.25,0,0,0,0
"1312","Lo000","Lo000_39",2,12.5,26.25,0.477228116710875,32.75,6.5,0,0,0,0
"1313","Lo000","Lo000_39",3,13.25,32.75,0.407034050179211,39.5,6.75,0,0,0,0
"1314","Lo000","Lo000_39",4,14.25,39.5,0.360193468730054,47.25,7.75,0,0,0,0
"1315","Lo000","Lo000_39",5,16.75,47.25,0.356573879551821,56.5,9.25,0,0,0,0
"1316","Lo000","Lo000_39",6,18,56.5,0.320078429666914,65.5,9,0,0,0,0
"1317","Lo000","Lo000_39",7,20.75,65.5,0.317449837548296,76.75,11.25,0,0,0,0
"1318","Lo000","Lo000_39",8,20.25,76.75,0.262249013378531,87.5,10.75,0,0,0,0
"1319","Lo000","Lo000_39",9,19.25,87.5,0.22075799646993,97.25,9.75,0,0,0,0
"1320","Lo000","Lo000_39",10,22,97.25,0.225375037813162,108.25,11,0,0,0,0
"1321","Lo000","Lo000_4",1,9.25,20,0.4625,24.75,4.75,0,0,0,0
"1322","Lo000","Lo000_4",2,10.25,24.75,0.414166666666667,30.5,5.75,0,0,0,0
"1323","Lo000","Lo000_4",3,13.75,30.5,0.449342382154882,37.75,7.25,0,0,0,0
"1324","Lo000","Lo000_4",4,13.5,37.75,0.358386220228326,45.25,7.5,0,0,0,0
"1325","Lo000","Lo000_4",5,17.25,45.25,0.378942546010652,54,8.75,0,0,0,0
"1326","Lo000","Lo000_4",6,18.25,54,0.336664330370711,63.75,9.75,0,0,0,0
"1327","Lo000","Lo000_4",7,21.75,63.75,0.339832973606653,75,11.25,0,0,0,0
"1328","Lo000","Lo000_4",8,21.25,75,0.283205792726341,85.75,10.75,0,0,0,0
"1329","Lo000","Lo000_4",9,20.75,85.75,0.241406510739984,97,11.25,0,0,0,0
"1330","Lo000","Lo000_4",10,23.75,97,0.245040612308654,109.25,12.25,0,0,0,0
"1331","Lo000","Lo000_40",1,10.5,20,0.525,25.5,5.5,0,0,0,1
"1332","Lo000","Lo000_40",2,11.75,25.5,0.461801684627772,31.75,6.25,0,0,0,1
"1333","Lo000","Lo000_40",3,12.25,31.75,0.384043272481406,38.5,6.75,0,0,0,1
"1334","Lo000","Lo000_40",4,12.75,38.5,0.332716654809678,45.75,7.25,0,0,0,1
"1335","Lo000","Lo000_40",5,17,45.75,0.374501340352914,54.75,9,0,0,0,1
"1336","Lo000","Lo000_40",6,20.75,54.75,0.378648233486943,66,11.25,0,0,0,1
"1337","Lo000","Lo000_40",7,21,66,0.317239623121976,77,11,0,0,0,1
"1338","Lo000","Lo000_40",8,21.25,77,0.276784165423447,87.75,10.75,0,0,0,1
"1339","Lo000","Lo000_40",9,25.5,87.75,0.290672237215735,101.25,13.5,0,0,0,1
"1340","Lo000","Lo000_40",10,23.25,101.25,0.230037663650366,113,11.75,0,0,0,1
"1341","Lo000","Lo000_41",1,7.75,20,0.3875,24.25,4.25,0,0,0,0
"1342","Lo000","Lo000_41",2,10.75,24.25,0.442083333333333,30.5,6.25,0,0,0,0
"1343","Lo000","Lo000_41",3,12.75,30.5,0.413419913419913,37.75,7.25,0,0,0,0
"1344","Lo000","Lo000_41",4,15,37.75,0.395238713988714,45.75,8,0,0,0,0
"1345","Lo000","Lo000_41",5,16.75,45.75,0.362118702553485,55,9.25,0,0,0,0
"1346","Lo000","Lo000_41",6,18.25,55,0.334442116940918,64.75,9.75,0,0,0,0
"1347","Lo000","Lo000_41",7,18.75,64.75,0.286031187061969,75,10.25,0,0,0,0
"1348","Lo000","Lo000_41",8,19.5,75,0.260028665028665,85.5,10.5,0,0,0,0
"1349","Lo000","Lo000_41",9,19.25,85.5,0.224045048941429,95.25,9.75,0,0,0,0
"1350","Lo000","Lo000_41",10,21.75,95.25,0.228971493255664,106.5,11.25,0,0,0,0
"1351","Lo000","Lo000_42",1,10,20,0.5,25,5,0,0,0,0
"1352","Lo000","Lo000_42",2,10.75,25,0.424182194616977,31.25,6.25,0,0,0,0
"1353","Lo000","Lo000_42",3,13.25,31.25,0.421041055718475,38,6.75,0,0,0,0
"1354","Lo000","Lo000_42",4,16,38,0.421011369888135,46,8,0,0,0,0
"1355","Lo000","Lo000_42",5,17.75,46,0.388598446470787,55.25,9.25,0,0,0,0
"1356","Lo000","Lo000_42",6,17.5,55.25,0.321151091540171,64.75,9.5,0,0,0,0
"1357","Lo000","Lo000_42",7,19.5,64.75,0.303413397173606,75.25,10.5,0,0,0,0
"1358","Lo000","Lo000_42",8,19,75.25,0.253896729302618,85.25,10,0,0,0,0
"1359","Lo000","Lo000_42",9,20.25,85.25,0.239131322992924,96,10.75,0,0,0,0
"1360","Lo000","Lo000_42",10,18.25,96,0.190114739629303,105.75,9.75,0,0,0,0
"1361","Lo000","Lo000_43",1,10.25,20,0.5125,25.75,5.75,0,0,0,0
"1362","Lo000","Lo000_43",2,12,25.75,0.463888888888889,31.75,6,0,0,0,0
"1363","Lo000","Lo000_43",3,13.25,31.75,0.416113219481341,38.5,6.75,0,0,0,0
"1364","Lo000","Lo000_43",4,16.5,38.5,0.430263157894737,47,8.5,0,0,0,0
"1365","Lo000","Lo000_43",5,16,47,0.338853799807899,55,8,0,0,0,0
"1366","Lo000","Lo000_43",6,17.5,55,0.317381360777587,64.5,9.5,0,0,0,0
"1367","Lo000","Lo000_43",7,22.5,64.5,0.349474240519017,76,11.5,0,0,0,0
"1368","Lo000","Lo000_43",8,23,76,0.301305597835278,88,12,0,0,0,0
"1369","Lo000","Lo000_43",9,21.25,88,0.242159058170294,98.75,10.75,0,0,0,0
"1370","Lo000","Lo000_43",10,17.5,98.75,0.176733399328492,108.25,9.5,0,0,0,0
"1371","Lo000","Lo000_44",1,10.5,20,0.525,25.5,5.5,0,0,0,0
"1372","Lo000","Lo000_44",2,12.25,25.5,0.478493788819876,32.25,6.75,0,0,0,0
"1373","Lo000","Lo000_44",3,13,32.25,0.403003439278937,39.25,7,0,0,0,0
"1374","Lo000","Lo000_44",4,14.75,39.25,0.375350140056022,47.5,8.25,0,0,0,0
"1375","Lo000","Lo000_44",5,15.5,47.5,0.328718451359961,56,8.5,0,0,0,0
"1376","Lo000","Lo000_44",6,19.25,56,0.34465643748778,65.75,9.75,0,0,0,0
"1377","Lo000","Lo000_44",7,19.5,65.75,0.298475358346052,76.25,10.5,0,0,0,0
"1378","Lo000","Lo000_44",8,23,76.25,0.30055752064213,88.25,12,0,0,0,0
"1379","Lo000","Lo000_44",9,23.75,88.25,0.267615342004093,100.5,12.25,0,0,0,0
"1380","Lo000","Lo000_44",10,18.25,100.5,0.181276378726536,110.25,9.75,0,0,0,0
"1381","Lo000","Lo000_45",1,9.75,20,0.4875,25.25,5.25,0,0,0,0
"1382","Lo000","Lo000_45",2,8.75,25.25,0.346923076923077,30.5,5.25,0,0,0,0
"1383","Lo000","Lo000_45",3,14,30.5,0.459895833333333,37.5,7,0,0,0,0
"1384","Lo000","Lo000_45",4,16.25,37.5,0.434539473684211,46.25,8.75,0,0,0,0
"1385","Lo000","Lo000_45",5,18.25,46.25,0.397025658089323,56,9.75,0,0,0,0
"1386","Lo000","Lo000_45",6,17,56,0.30194453843551,65,9,0,0,0,0
"1387","Lo000","Lo000_45",7,17.25,65,0.26662238777648,73.75,8.75,0,0,0,0
"1388","Lo000","Lo000_45",8,19,73.75,0.258248653990322,83.75,10,0,0,0,0
"1389","Lo000","Lo000_45",9,20.75,83.75,0.249212412424346,95,11.25,0,0,0,0
"1390","Lo000","Lo000_45",10,20.5,95,0.215244337435349,105.5,10.5,0,0,0,0
"1391","Lo000","Lo000_46",1,11.25,20,0.5625,25.75,5.75,0,0,0,1
"1392","Lo000","Lo000_46",2,10.25,25.75,0.399285714285714,31.5,5.75,0,0,0,1
"1393","Lo000","Lo000_46",3,13.75,31.5,0.4317222469796,38.75,7.25,0,0,0,1
"1394","Lo000","Lo000_46",4,15.75,38.75,0.407646807937506,47,8.25,0,0,0,1
"1395","Lo000","Lo000_46",5,16.75,47,0.354559777652214,56.25,9.25,0,0,0,1
"1396","Lo000","Lo000_46",6,16.75,56.25,0.298397238933227,65.5,9.25,0,0,0,1
"1397","Lo000","Lo000_46",7,19.75,65.5,0.303358857723306,75.75,10.25,0,0,0,1
"1398","Lo000","Lo000_46",8,22.5,75.75,0.29588308387328,87.25,11.5,0,0,0,1
"1399","Lo000","Lo000_46",9,20.5,87.25,0.234843556176283,97.75,10.5,0,0,0,1
"1400","Lo000","Lo000_46",10,20,97.75,0.205887957407054,107.75,10,0,0,0,1
"1401","Lo000","Lo000_47",1,10.75,20,0.5375,26.25,6.25,0,0,0,1
"1402","Lo000","Lo000_47",2,10.75,26.25,0.40827380952381,32.5,6.25,0,0,0,1
"1403","Lo000","Lo000_47",3,14.25,32.5,0.440584854631508,40.25,7.75,0,0,0,1
"1404","Lo000","Lo000_47",4,15.75,40.25,0.390965963181385,48.5,8.25,0,0,0,1
"1405","Lo000","Lo000_47",5,19,48.5,0.389316626409018,58.5,10,0,0,0,1
"1406","Lo000","Lo000_47",6,19.75,58.5,0.338444980018951,68.75,10.25,0,0,0,1
"1407","Lo000","Lo000_47",7,23.5,68.75,0.340132792597581,81.25,12.5,0,0,0,1
"1408","Lo000","Lo000_47",8,22.5,81.25,0.276653290376697,92.75,11.5,0,0,0,1
"1409","Lo000","Lo000_47",9,20.5,92.75,0.221299784022832,103.25,10.5,0,0,0,1
"1410","Lo000","Lo000_47",10,20.75,103.25,0.200640773573188,114.5,11.25,0,0,0,1
"1411","Lo000","Lo000_48",1,10.5,20,0.525,25.5,5.5,0,0,0,0
"1412","Lo000","Lo000_48",2,12,25.5,0.471538461538462,31.5,6,0,0,0,0
"1413","Lo000","Lo000_48",3,14.5,31.5,0.458152155593757,39,7.5,0,0,0,0
"1414","Lo000","Lo000_48",4,15.25,39,0.391844152514884,46.75,7.75,0,0,0,0
"1415","Lo000","Lo000_48",5,15.75,46.75,0.336386475722746,55,8.25,0,0,0,0
"1416","Lo000","Lo000_48",6,19,55,0.346676296229424,65,10,0,0,0,0
"1417","Lo000","Lo000_48",7,19.75,65,0.304551047075994,75.25,10.25,0,0,0,0
"1418","Lo000","Lo000_48",8,19,75.25,0.252976781629951,85.25,10,0,0,0,0
"1419","Lo000","Lo000_48",9,21,85.25,0.247596876667152,96.25,11,0,0,0,0
"1420","Lo000","Lo000_48",10,20.75,96.25,0.215994337390128,107.5,11.25,0,0,0,0
"1421","Lo000","Lo000_49",1,10.75,20,0.5375,26.25,6.25,0,0,0,0
"1422","Lo000","Lo000_49",2,11,26.25,0.414615261813538,32.25,6,0,0,0,0
"1423","Lo000","Lo000_49",3,13.75,32.25,0.425554255793226,39.5,7.25,0,0,0,0
"1424","Lo000","Lo000_49",4,15.25,39.5,0.382976672450357,47.25,7.75,0,0,0,0
"1425","Lo000","Lo000_49",5,18.5,47.25,0.391358036534752,56.75,9.5,0,0,0,0
"1426","Lo000","Lo000_49",6,17.75,56.75,0.3147142985797,66,9.25,0,0,0,0
"1427","Lo000","Lo000_49",7,20.5,66,0.307770980740877,76.5,10.5,0,0,0,0
"1428","Lo000","Lo000_49",8,18.5,76.5,0.24106258043758,86,9.5,0,0,0,0
"1429","Lo000","Lo000_49",9,19.75,86,0.229088768868578,96.25,10.25,0,0,0,0
"1430","Lo000","Lo000_49",10,23.5,96.25,0.24419505705508,108.75,12.5,0,0,0,0
"1431","Lo000","Lo000_5",1,8.5,20,0.425,24.5,4.5,0,0,0,1
"1432","Lo000","Lo000_5",2,10.25,24.5,0.419605629877369,30.25,5.75,0,0,0,1
"1433","Lo000","Lo000_5",3,12.75,30.25,0.415606789044289,37.5,7.25,0,0,0,1
"1434","Lo000","Lo000_5",4,13.75,37.5,0.368332907806592,44.75,7.25,0,0,0,1
"1435","Lo000","Lo000_5",5,16.25,44.75,0.360118589666228,53.5,8.75,0,0,0,1
"1436","Lo000","Lo000_5",6,17.5,53.5,0.327864029750822,63,9.5,0,0,0,1
"1437","Lo000","Lo000_5",7,19.75,63,0.31290352371768,73.25,10.25,0,0,0,1
"1438","Lo000","Lo000_5",8,18.25,73.25,0.249957651044608,83,9.75,0,0,0,1
"1439","Lo000","Lo000_5",9,21.5,83,0.259364829703749,94.5,11.5,0,0,0,1
"1440","Lo000","Lo000_5",10,18.25,94.5,0.192627918226968,104.25,9.75,0,0,0,1
"1441","Lo000","Lo000_50",1,11,20,0.55,26,6,0,0,0,1
"1442","Lo000","Lo000_50",2,11.5,26,0.4375,32.5,6.5,0,0,0,1
"1443","Lo000","Lo000_50",3,15,32.5,0.464076900921659,40.5,8,0,0,0,1
"1444","Lo000","Lo000_50",4,14.5,40.5,0.359128512337755,48,7.5,0,0,0,1
"1445","Lo000","Lo000_50",5,17,48,0.350076855511638,57,9,0,0,0,1
"1446","Lo000","Lo000_50",6,18.75,57,0.328355911330049,67.25,10.25,0,0,0,1
"1447","Lo000","Lo000_50",7,20.25,67.25,0.300047209033737,78,10.75,0,0,0,1
"1448","Lo000","Lo000_50",8,22.5,78,0.288863636363636,89.5,11.5,0,0,0,1
"1449","Lo000","Lo000_50",9,21.25,89.5,0.238571884783613,100.25,10.75,0,0,0,1
"1450","Lo000","Lo000_50",10,19.25,100.25,0.191847140103638,110,9.75,0,0,0,1
"1451","Lo000","Lo000_51",1,10.75,20,0.5375,26.25,6.25,0,0,0,0
"1452","Lo000","Lo000_51",2,14,26.25,0.534773307790549,33.25,7,0,0,0,0
"1453","Lo000","Lo000_51",3,12.25,33.25,0.370130280851343,40,6.75,0,0,0,0
"1454","Lo000","Lo000_51",4,14,40,0.349751907324227,47,7,0,0,0,0
"1455","Lo000","Lo000_51",5,20.75,47,0.44193839549107,58.25,11.25,0,0,0,0
"1456","Lo000","Lo000_51",6,20.75,58.25,0.355813854681413,69.5,11.25,0,0,0,0
"1457","Lo000","Lo000_51",7,22.75,69.5,0.325731662703494,81.75,12.25,0,0,0,0
"1458","Lo000","Lo000_51",8,19.75,81.75,0.24052051597618,92,10.25,0,0,0,0
"1459","Lo000","Lo000_51",9,22.25,92,0.240861774921487,103.75,11.75,0,0,0,0
"1460","Lo000","Lo000_51",10,23.75,103.75,0.228344310301857,116,12.25,0,0,0,0
"1461","Lo000","Lo000_6",1,9.25,20,0.4625,24.75,4.75,0,0,0,0
"1462","Lo000","Lo000_6",2,12.5,24.75,0.507132867132867,31.25,6.5,0,0,0,0
"1463","Lo000","Lo000_6",3,15,31.25,0.485967432950192,39.25,8,0,0,0,0
"1464","Lo000","Lo000_6",4,18.25,39.25,0.466803760282021,49,9.75,0,0,0,0
"1465","Lo000","Lo000_6",5,19.25,49,0.390789284158519,58.75,9.75,0,0,0,0
"1466","Lo000","Lo000_6",6,22.75,58.75,0.387338579499596,71,12.25,0,0,0,0
"1467","Lo000","Lo000_6",7,20.75,71,0.293009348689079,82.25,11.25,0,0,0,0
"1468","Lo000","Lo000_6",8,23.5,82.25,0.286890214916891,94.75,12.5,0,0,0,0
"1469","Lo000","Lo000_6",9,23,94.75,0.243850957891973,106.75,12,0,0,0,0
"1470","Lo000","Lo000_6",10,25.25,106.75,0.236216787439614,119.5,12.75,0,0,0,0
"1471","Lo000","Lo000_7",1,10.5,20,0.525,25.5,5.5,0,0,0,1
"1472","Lo000","Lo000_7",2,10.5,25.5,0.413819875776398,31,5.5,0,0,0,1
"1473","Lo000","Lo000_7",3,13.75,31,0.446802104462475,38.25,7.25,0,0,0,1
"1474","Lo000","Lo000_7",4,15.5,38.25,0.406965638483386,46.75,8.5,0,0,0,1
"1475","Lo000","Lo000_7",5,17,46.75,0.364527608915907,55.75,9,0,0,0,1
"1476","Lo000","Lo000_7",6,21.5,55.75,0.387871939736346,67.25,11.5,0,0,0,1
"1477","Lo000","Lo000_7",7,21.75,67.25,0.324241024887527,78.5,11.25,0,0,0,1
"1478","Lo000","Lo000_7",8,26,78.5,0.331001880204136,91.5,13,0,0,0,1
"1479","Lo000","Lo000_7",9,23.5,91.5,0.256932561229552,104,12.5,0,0,0,1
"1480","Lo000","Lo000_7",10,21.25,104,0.205474486701007,114.75,10.75,0,0,0,1
"1481","Lo000","Lo000_8",1,10,20,0.5,25,5,0,0,0,1
