"","exp_num","treat","per","grp","gr_id","sumputin","ingrnum","maxgr","subj_in_session","subj_id","tokens","putin","totallost","other1","other2","other3","pu1","pu2","pu3","unique_rec","gdp","gini","sum","mean","punish","longgame","highgdp","stock0","stock1","stock2","stock3","WEALTH","MEAN","GINI"
"3222",9,1,2,6,906,25,3,7,20,963,20,10,NA,20,30,25,10,0,5,92002,95,0.122807018458843,25,0.3125,0,0,0,20,20,40,30,110,0.263157894736842,0.212121212121212
"3223",9,1,3,6,906,20,3,7,20,963,20,0,NA,20,40,30,10,10,0,92003,110,0.212121218442917,20,0.210526317358017,0,0,0,28,18,38,38,122,0.181818181818182,0.191256830601093
"3224",9,1,4,6,906,18,3,7,20,963,28,0,NA,18,38,38,0,18,0,92004,122,0.191256836056709,18,0.163636356592178,0,0,0,35,25,27,45,132,0.147540983606557,0.171717171717172
"3225",9,1,5,6,906,10,3,7,20,963,35,0,NA,25,27,45,5,0,5,92005,132,0.171717166900635,10,0.0819672122597694,0,0,0,39,24,31,44,138,0.0757575757575758,0.164251207729469
"3226",9,1,6,6,906,9,3,7,20,963,39,5,NA,24,31,44,0,0,4,92006,138,0.164251208305359,9,0.0681818202137947,0,0,0,38,28,35,44,145,0.0652173913043478,0.117241379310345
"3227",9,1,7,6,906,13,3,7,20,963,38,5,NA,28,35,44,3,5,0,92007,145,0.117241382598877,13,0.0942028984427452,0,0,0,38,30,35,49,152,0.0896551724137931,0.131578947368421
"3228",9,1,8,6,906,49,3,7,20,963,38,5,NA,30,35,49,5,35,4,92008,152,0.131578952074051,49,0.337931036949158,0,0,0,52,44,19,64,179,0.322368421052632,0.266294227188082
"3229",9,1,9,6,906,47,3,7,20,963,52,10,NA,44,19,64,14,19,4,92009,179,0.266294240951538,47,0.389210551977158,0,0,0,60,48,18,78,204,0.262569832402235,0.313725490196078
"3230",9,1,10,6,906,76,3,7,20,963,60,15,NA,48,18,78,33,18,10,92010,204,0.313725501298904,76,0.5745809674263,0,0,0,74,44,29,97,244,0.372549019607843,0.319672131147541
"3231",9,1,1,6,906,25,4,7,27,964,20,5,NA,20,20,20,10,0,10,92701,80,0,25,0.3125,0,0,0,25,20,30,20,95,0.3125,0.12280701754386
"3232",9,1,2,6,906,25,4,7,27,964,25,5,NA,20,30,20,10,0,10,92702,95,0.0877192988991737,25,0.3125,0,0,0,30,20,40,20,110,0.263157894736842,0.212121212121212
"3233",9,1,3,6,906,20,4,7,27,964,30,0,NA,20,40,20,10,10,0,92703,110,0.151515156030655,20,0.210526317358017,0,0,0,38,18,38,28,122,0.181818181818182,0.191256830601093
"3234",9,1,4,6,906,18,4,7,27,964,38,0,NA,18,38,28,0,18,0,92704,122,0.191256836056709,18,0.163636356592178,0,0,0,45,25,27,35,132,0.147540983606557,0.171717171717172
"3235",9,1,5,6,906,10,4,7,27,964,45,5,NA,25,27,35,5,0,0,92705,132,0.171717166900635,10,0.0819672122597694,0,0,0,44,24,31,39,138,0.0757575757575758,0.164251207729469
"3236",9,1,6,6,906,9,4,7,27,964,44,4,NA,24,31,39,0,0,5,92706,138,0.164251208305359,9,0.0681818202137947,0,0,0,44,28,35,38,145,0.0652173913043478,0.117241379310345
"3237",9,1,7,6,906,13,4,7,27,964,44,0,NA,28,35,38,3,5,5,92707,145,0.117241382598877,13,0.0942028984427452,0,0,0,49,30,35,38,152,0.0896551724137931,0.131578947368421
"3238",9,1,8,6,906,49,4,7,27,964,49,4,NA,30,35,38,5,35,5,92708,152,0.131578952074051,49,0.337931036949158,0,0,0,64,44,19,52,179,0.322368421052632,0.266294227188082
"3239",9,1,9,6,906,47,4,7,27,964,64,4,NA,44,19,52,14,19,10,92709,179,0.266294240951538,47,0.389210551977158,0,0,0,78,48,18,60,204,0.262569832402235,0.313725490196078
"3240",9,1,10,6,906,76,4,7,27,964,78,10,NA,48,18,60,33,18,15,92710,204,0.313725501298904,76,0.5745809674263,0,0,0,97,44,29,74,244,0.372549019607843,0.319672131147541
"3241",9,1,1,7,907,36,1,7,7,971,20,10,NA,20,20,20,1,20,5,90701,80,0,36,0.449999988079071,0,0,0,24,33,14,29,100,0.45,0.206666666666667
"3242",9,1,2,7,907,45,1,7,7,971,24,20,NA,33,14,29,1,14,10,90702,100,0.20666666328907,45,0.5625,0,0,0,21,49,17,36,123,0.45,0.300813008130081
"3243",9,1,3,7,907,54,1,7,7,971,21,20,NA,49,17,36,1,17,16,90703,123,0.300813019275665,54,0.540000021457672,0,0,0,22,69,21,41,153,0.439024390243902,0.355119825708061
"3244",9,1,4,7,907,34,1,7,7,971,22,1,NA,69,21,41,1,21,11,90704,153,0.355119824409485,34,0.276422768831253,0,0,0,34,81,13,43,171,0.222222222222222,0.415204678362573
"3245",9,1,5,7,907,21,1,7,7,971,34,4,NA,81,13,43,1,13,3,90705,171,0.415204674005508,21,0.137254908680916,0,0,0,38,88,8,48,182,0.12280701754386,0.457875457875458
"3246",9,1,6,7,907,5,1,7,7,971,38,1,NA,88,8,48,1,0,3,90706,182,0.457875460386276,5,0.0292397662997246,0,0,0,39,89,10,47,185,0.0274725274725275,0.441441441441441
"3247",9,1,7,7,907,13,1,7,7,971,39,0,NA,89,10,47,1,10,2,90707,185,0.44144144654274,13,0.0714285746216774,0,0,0,44,93,5,50,192,0.0702702702702703,0.46875
"3248",9,1,8,7,907,7,1,7,7,971,44,1,NA,93,5,50,1,0,5,90708,192,0.46875,7,0.0378378368914127,0,0,0,46,95,8,48,197,0.0364583333333333,0.445008460236887
"3249",9,1,9,7,907,5,1,7,7,971,46,1,NA,95,8,48,1,0,3,90709,197,0.445008456707001,5,0.106041662395,0,0,0,47,96,10,47,200,0.0253807106598985,0.43
"3250",9,1,10,7,907,2,1,7,7,971,47,0,NA,96,10,47,1,0,1,90710,200,0.430000007152557,2,0.160152286291122,0,0,0,48,96,11,47,202,0.01,0.422442244224423
"3251",9,1,1,7,907,36,2,7,14,972,20,1,NA,20,20,20,10,20,5,91401,80,0,36,0.449999988079071,0,0,0,33,24,14,29,100,0.45,0.206666666666667
"3252",9,1,2,7,907,45,2,7,14,972,33,1,NA,24,14,29,20,14,10,91402,100,0.20666666328907,45,0.5625,0,0,0,49,21,17,36,123,0.45,0.300813008130081
"3253",9,1,3,7,907,54,2,7,14,972,49,1,NA,21,17,36,20,17,16,91403,123,0.300813019275665,54,0.540000021457672,0,0,0,69,22,21,41,153,0.439024390243902,0.355119825708061
"3254",9,1,4,7,907,34,2,7,14,972,69,1,NA,22,21,41,1,21,11,91404,153,0.355119824409485,34,0.276422768831253,0,0,0,81,34,13,43,171,0.222222222222222,0.415204678362573
"3255",9,1,5,7,907,21,2,7,14,972,81,1,NA,34,13,43,4,13,3,91405,171,0.415204674005508,21,0.137254908680916,0,0,0,88,38,8,48,182,0.12280701754386,0.457875457875458
"3256",9,1,6,7,907,5,2,7,14,972,88,1,NA,38,8,48,1,0,3,91406,182,0.457875460386276,5,0.0292397662997246,0,0,0,89,39,10,47,185,0.0274725274725275,0.441441441441441
"3257",9,1,7,7,907,13,2,7,14,972,89,1,NA,39,10,47,0,10,2,91407,185,0.44144144654274,13,0.0714285746216774,0,0,0,93,44,5,50,192,0.0702702702702703,0.46875
"3258",9,1,8,7,907,7,2,7,14,972,93,1,NA,44,5,50,1,0,5,91408,192,0.46875,7,0.0378378368914127,0,0,0,95,46,8,48,197,0.0364583333333333,0.445008460236887
"3259",9,1,9,7,907,5,2,7,14,972,95,1,NA,46,8,48,1,0,3,91409,197,0.445008456707001,5,0.106041662395,0,0,0,96,47,10,47,200,0.0253807106598985,0.43
"3260",9,1,10,7,907,2,2,7,14,972,96,1,NA,47,10,47,0,0,1,91410,200,0.430000007152557,2,0.160152286291122,0,0,0,96,48,11,47,202,0.01,0.422442244224423
"3261",9,1,1,7,907,36,3,7,21,973,20,20,NA,20,20,20,10,1,5,92101,80,0,36,0.449999988079071,0,0,0,14,24,33,29,100,0.45,0.206666666666667
"3262",9,1,2,7,907,45,3,7,21,973,14,14,NA,24,33,29,20,1,10,92102,100,0.20666666328907,45,0.5625,0,0,0,17,21,49,36,123,0.45,0.300813008130081
"3263",9,1,3,7,907,54,3,7,21,973,17,17,NA,21,49,36,20,1,16,92103,123,0.300813019275665,54,0.540000021457672,0,0,0,21,22,69,41,153,0.439024390243902,0.355119825708061
"3264",9,1,4,7,907,34,3,7,21,973,21,21,NA,22,69,41,1,1,11,92104,153,0.355119824409485,34,0.276422768831253,0,0,0,13,34,81,43,171,0.222222222222222,0.415204678362573
"3265",9,1,5,7,907,21,3,7,21,973,13,13,NA,34,81,43,4,1,3,92105,171,0.415204674005508,21,0.137254908680916,0,0,0,8,38,88,48,182,0.12280701754386,0.457875457875458
"3266",9,1,6,7,907,5,3,7,21,973,8,0,NA,38,88,48,1,1,3,92106,182,0.457875460386276,5,0.0292397662997246,0,0,0,10,39,89,47,185,0.0274725274725275,0.441441441441441
"3267",9,1,7,7,907,13,3,7,21,973,10,10,NA,39,89,47,0,1,2,92107,185,0.44144144654274,13,0.0714285746216774,0,0,0,5,44,93,50,192,0.0702702702702703,0.46875
"3268",9,1,8,7,907,7,3,7,21,973,5,0,NA,44,93,50,1,1,5,92108,192,0.46875,7,0.0378378368914127,0,0,0,8,46,95,48,197,0.0364583333333333,0.445008460236887
"3269",9,1,9,7,907,5,3,7,21,973,8,0,NA,46,95,48,1,1,3,92109,197,0.445008456707001,5,0.106041662395,0,0,0,10,47,96,47,200,0.0253807106598985,0.43
"3270",9,1,10,7,907,2,3,7,21,973,10,0,NA,47,96,47,0,1,1,92110,200,0.430000007152557,2,0.160152286291122,0,0,0,11,48,96,47,202,0.01,0.422442244224423
"3271",9,1,1,7,907,36,4,7,28,974,20,5,NA,20,20,20,10,1,20,92801,80,0,36,0.449999988079071,0,0,0,29,24,33,14,100,0.45,0.206666666666667
"3272",9,1,2,7,907,45,4,7,28,974,29,10,NA,24,33,14,20,1,14,92802,100,0.20666666328907,45,0.5625,0,0,0,36,21,49,17,123,0.45,0.300813008130081
"3273",9,1,3,7,907,54,4,7,28,974,36,16,NA,21,49,17,20,1,17,92803,123,0.300813019275665,54,0.540000021457672,0,0,0,41,22,69,21,153,0.439024390243902,0.355119825708061
"3274",9,1,4,7,907,34,4,7,28,974,41,11,NA,22,69,21,1,1,21,92804,153,0.355119824409485,34,0.276422768831253,0,0,0,43,34,81,13,171,0.222222222222222,0.415204678362573
"3275",9,1,5,7,907,21,4,7,28,974,43,3,NA,34,81,13,4,1,13,92805,171,0.415204674005508,21,0.137254908680916,0,0,0,48,38,88,8,182,0.12280701754386,0.457875457875458
"3276",9,1,6,7,907,5,4,7,28,974,48,3,NA,38,88,8,1,1,0,92806,182,0.457875460386276,5,0.0292397662997246,0,0,0,47,39,89,10,185,0.0274725274725275,0.441441441441441
"3277",9,1,7,7,907,13,4,7,28,974,47,2,NA,39,89,10,0,1,10,92807,185,0.44144144654274,13,0.0714285746216774,0,0,0,50,44,93,5,192,0.0702702702702703,0.46875
"3278",9,1,8,7,907,7,4,7,28,974,50,5,NA,44,93,5,1,1,0,92808,192,0.46875,7,0.0378378368914127,0,0,0,48,46,95,8,197,0.0364583333333333,0.445008460236887
"3279",9,1,9,7,907,5,4,7,28,974,48,3,NA,46,95,8,1,1,0,92809,197,0.445008456707001,5,0.106041662395,0,0,0,47,47,96,10,200,0.0253807106598985,0.43
"3280",9,1,10,7,907,2,4,7,28,974,47,1,NA,47,96,10,0,1,0,92810,200,0.430000007152557,2,0.160152286291122,0,0,0,47,48,96,11,202,0.01,0.422442244224423
"3281",10,2,1,1,1001,67,1,7,1,1011,20,15,3,20,20,20,20,15,17,100101,80,0,67,0.837499976158142,1,0,1,28,23,28,26,105,0.8375,0.0539682539682541
"3282",10,2,2,1,1001,88,1,7,1,1011,27,22,3,22,27,25,22,22,22,100102,101,0.0561056099832058,88,1.10000002384186,1,0,1,35,30,35,33,133,0.871287128712871,0.0426065162907268
"3283",10,2,3,1,1001,124,1,7,1,1011,35,31,3,30,34,32,30,34,29,100103,131,0.0432569980621338,124,1.2277227640152,1,0,1,48,44,44,47,183,0.946564885496183,0.0273224043715847
"3284",10,2,4,1,1001,174,1,7,1,1011,48,44,4,44,43,46,44,43,43,100104,181,0.0313075520098209,174,1.32824432849884,1,0,1,66,62,62,65,255,0.961325966850829,0.0196078431372548
"3285",10,2,5,1,1001,249,1,7,1,1011,66,63,1,63,63,63,63,63,60,100105,255,0.00392156885936856,249,1.37569057941437,1,0,1,96,93,93,96,378,0.976470588235294,0.0105820105820105
"3286",10,2,6,1,1001,373,1,7,1,1011,96,94,1,93,94,95,93,94,92,100106,378,0.00881834235042334,373,1.46274507045746,1,0,1,141,139,139,142,561,0.986772486772487,0.00653594771241828
"3287",10,2,7,1,1001,559,1,7,1,1011,141,140,0,140,139,141,140,139,140,100107,561,0.00415923958644271,559,1.47883594036102,1,0,1,211,210,210,211,842,0.996434937611408,0.00158353127474253
"3288",10,2,8,1,1001,838,1,7,1,1011,211,210,0,209,209,211,209,209,210,100108,840,0.00317460321821272,838,1.49376118183136,1,0,1,316,315,315,316,1262,0.997619047619048,0.00105652403592179
"3289",10,2,9,1,1001,1257,1,7,1,1011,316,315,0,314,314,316,314,313,315,100109,1260,0.00211640214547515,1257,1.49642860889435,1,0,1,473,472,473,473,1891,0.997619047619048,0.000528820729772524
"3290",10,2,10,1,1001,1888,1,7,1,1011,473,473,0,472,471,473,472,470,473,100110,1889,0.00123522151261568,1888,1.49841272830963,1,0,1,708,708,709,708,2833,0.999470619375331,0.000352982703847537
"3291",10,2,1,1,1001,67,2,7,8,1012,20,20,4,20,20,20,15,15,17,100801,80,0,67,0.837499976158142,1,0,1,22,27,27,25,101,0.8375,0.0561056105610562
"3292",10,2,2,1,1001,88,2,7,8,1012,22,22,3,27,27,25,22,22,22,100802,101,0.0561056099832058,88,1.10000002384186,1,0,1,30,35,35,33,133,0.871287128712871,0.0426065162907268
"3293",10,2,3,1,1001,124,2,7,8,1012,30,30,3,35,34,32,31,34,29,100803,131,0.0432569980621338,124,1.2277227640152,1,0,1,44,48,44,47,183,0.946564885496183,0.0273224043715847
"3294",10,2,4,1,1001,174,2,7,8,1012,44,44,3,48,43,46,44,43,43,100804,181,0.0313075520098209,174,1.32824432849884,1,0,1,63,67,63,66,259,0.961325966850829,0.0193050193050193
"3295",10,2,5,1,1001,249,2,7,8,1012,63,63,1,66,63,63,63,63,60,100805,255,0.0117647061124444,249,1.37569057941437,1,0,1,93,96,93,96,378,0.976470588235294,0.0105820105820105
"3296",10,2,6,1,1001,373,2,7,8,1012,93,93,0,96,94,95,94,94,92,100806,378,0.00881834235042334,373,1.46274507045746,1,0,1,140,142,140,143,565,0.986772486772487,0.00648967551622418
"3297",10,2,7,1,1001,559,2,7,8,1012,140,140,1,141,139,141,140,139,140,100807,561,0.00415923958644271,559,1.47883594036102,1,0,1,209,210,209,210,838,0.996434937611408,0.00159108989657912
"3298",10,2,8,1,1001,838,2,7,8,1012,209,209,1,211,209,211,210,209,210,100808,840,0.00158730160910636,838,1.49376118183136,1,0,1,314,315,314,315,1258,0.997619047619048,0.00105988341282467
"3299",10,2,9,1,1001,1257,2,7,8,1012,314,314,0,316,314,316,315,313,315,100809,1260,0.00105820107273757,1257,1.49642860889435,1,0,1,472,473,473,473,1891,0.997619047619048,0.000528820729772524
"3300",10,2,10,1,1001,1888,2,7,8,1012,472,472,0,473,471,473,473,470,473,100810,1889,0.00123522151261568,1888,1.49841272830963,1,0,1,708,708,709,708,2833,0.999470619375331,0.000352982703847537
"3301",10,2,1,1,1001,67,3,7,15,1013,20,15,4,20,20,20,15,20,17,101501,80,0,67,0.837499976158142,1,0,1,27,27,22,25,101,0.8375,0.0561056105610562
"3302",10,2,2,1,1001,88,3,7,15,1013,27,22,4,27,22,25,22,22,22,101502,101,0.0561056099832058,88,1.10000002384186,1,0,1,34,34,29,32,129,0.871287128712871,0.0439276485788114
"3303",10,2,3,1,1001,124,3,7,15,1013,34,34,4,35,30,32,31,30,29,101503,131,0.0432569980621338,124,1.2277227640152,1,0,1,43,47,43,46,179,0.946564885496183,0.0279329608938547
"3304",10,2,4,1,1001,174,3,7,15,1013,43,43,3,48,44,46,44,44,43,101504,181,0.0313075520098209,174,1.32824432849884,1,0,1,63,67,63,66,259,0.961325966850829,0.0193050193050193
"3305",10,2,5,1,1001,249,3,7,15,1013,63,63,0,66,63,63,63,63,60,101505,255,0.0117647061124444,249,1.37569057941437,1,0,1,94,97,94,97,382,0.976470588235294,0.0104712041884817
"3306",10,2,6,1,1001,373,3,7,15,1013,94,94,1,96,93,95,94,93,92,101506,378,0.00881834235042334,373,1.46274507045746,1,0,1,139,141,139,142,561,0.986772486772487,0.00653594771241828
"3307",10,2,7,1,1001,559,3,7,15,1013,139,139,1,141,140,141,140,140,140,101507,561,0.00415923958644271,559,1.47883594036102,1,0,1,209,210,209,210,838,0.996434937611408,0.00159108989657912
"3308",10,2,8,1,1001,838,3,7,15,1013,209,209,1,211,209,211,210,209,210,101508,840,0.00158730160910636,838,1.49376118183136,1,0,1,314,315,314,315,1258,0.997619047619048,0.00105988341282467
"3309",10,2,9,1,1001,1257,3,7,15,1013,314,313,2,316,314,316,315,314,315,101509,1260,0.00105820107273757,1257,1.49642860889435,1,0,1,471,471,470,471,1883,0.997619047619048,0.000531067445565488
"3310",10,2,10,1,1001,1888,3,7,15,1013,471,470,2,473,472,473,473,472,473,101510,1889,0.00123522151261568,1888,1.49841272830963,1,0,1,707,706,706,706,2825,0.999470619375331,0.000353982300884977
"3311",10,2,1,1,1001,67,4,7,22,1014,20,17,1,20,20,20,15,20,15,102201,80,0,67,0.837499976158142,1,0,1,28,30,25,30,113,0.8375,0.0501474926253686
"3312",10,2,2,1,1001,88,4,7,22,1014,25,22,1,27,22,27,22,22,22,102202,101,0.0561056099832058,88,1.10000002384186,1,0,1,35,37,32,37,141,0.871287128712871,0.0401891252955083
"3313",10,2,3,1,1001,124,4,7,22,1014,32,29,1,35,30,34,31,30,34,102203,131,0.0432569980621338,124,1.2277227640152,1,0,1,49,50,46,46,191,0.946564885496183,0.0261780104712042
"3314",10,2,4,1,1001,174,4,7,22,1014,46,43,3,48,44,43,44,44,43,102204,181,0.0313075520098209,174,1.32824432849884,1,0,1,66,67,63,63,259,0.961325966850829,0.0193050193050193
"3315",10,2,5,1,1001,249,4,7,22,1014,63,60,2,66,63,63,63,63,63,102205,255,0.0117647061124444,249,1.37569057941437,1,0,1,95,95,92,92,374,0.976470588235294,0.0106951871657754
"3316",10,2,6,1,1001,373,4,7,22,1014,95,92,2,96,93,94,94,93,94,102206,378,0.00881834235042334,373,1.46274507045746,1,0,1,141,140,138,138,557,0.986772486772487,0.00658288450029924
"3317",10,2,7,1,1001,559,4,7,22,1014,141,140,0,141,140,139,140,140,139,102207,561,0.00415923958644271,559,1.47883594036102,1,0,1,211,211,210,210,842,0.996434937611408,0.00158353127474253
"3318",10,2,8,1,1001,838,4,7,22,1014,211,210,0,211,209,209,210,209,209,102208,840,0.00317460321821272,838,1.49376118183136,1,0,1,316,316,315,315,1262,0.997619047619048,0.00105652403592179
"3319",10,2,9,1,1001,1257,4,7,22,1014,316,315,0,316,314,314,315,314,313,102209,1260,0.00211640214547515,1257,1.49642860889435,1,0,1,473,473,472,473,1891,0.997619047619048,0.000528820729772524
"3320",10,2,10,1,1001,1888,4,7,22,1014,473,473,0,473,472,471,473,472,470,102210,1889,0.00123522151261568,1888,1.49841272830963,1,0,1,708,708,708,709,2833,0.999470619375331,0.000352982703847537
"3321",10,2,1,2,1002,55,1,7,2,1021,20,10,0,20,20,20,15,20,10,100201,80,0,55,0.6875,1,0,1,31,26,21,31,109,0.6875,0.107033639143731
"3322",10,2,2,2,1002,61,1,7,2,1021,31,16,9,26,18,30,20,10,15,100202,105,0.136507943272591,61,0.762499988079071,1,0,1,29,20,22,29,100,0.580952380952381,0.113333333333333
"3323",10,2,3,2,1002,62,1,7,2,1021,29,14,2,27,26,30,15,18,15,100203,112,0.0416666679084301,62,0.590476214885712,1,0,1,37,34,30,37,138,0.553571428571429,0.0579710144927536
"3324",10,2,4,2,1002,69,1,7,2,1021,37,18,5,35,32,38,10,22,19,100204,142,0.0469483584165573,69,0.616071403026581,1,0,1,40,46,31,40,157,0.485915492957746,0.0955414012738854
"3325",10,2,5,2,1002,85,1,7,2,1021,40,20,2,44,35,41,24,20,21,100205,160,0.058333333581686,85,0.598591566085815,1,0,1,50,50,45,50,195,0.53125,0.0256410256410255
"3326",10,2,6,2,1002,106,1,7,2,1021,50,25,5,50,45,50,30,25,26,100206,195,0.0256410259753466,106,0.662500023841858,1,0,1,60,55,55,59,229,0.543589743589744,0.0276564774381368
"3327",10,2,7,2,1002,115,1,7,2,1021,60,30,8,56,58,59,20,33,32,100207,233,0.0185979977250099,115,0.589743614196777,1,0,1,66,72,61,63,262,0.493562231759657,0.0458015267175573
"3328",10,2,8,2,1002,140,1,7,2,1021,66,33,2,70,67,67,30,35,42,100208,270,0.0148148145526648,140,0.600858390331268,1,0,1,84,91,83,76,334,0.518518518518518,0.0459081836327346
"3329",10,2,9,2,1002,162,1,7,2,1021,84,42,2,91,83,76,40,50,30,100209,334,0.0459081828594208,162,0.600000023841858,1,0,1,101,110,92,105,408,0.48502994011976,0.0473856209150328
"3330",10,2,10,2,1002,194,1,7,2,1021,101,51,5,107,92,104,47,42,54,100210,404,0.0396039597690105,194,0.580838322639465,1,0,1,118,128,118,118,482,0.48019801980198,0.0207468879668049
"3331",10,2,1,2,1002,55,2,7,9,1022,20,15,0,20,20,20,10,20,10,100901,80,0,55,0.6875,1,0,1,26,31,21,31,109,0.6875,0.107033639143731
"3332",10,2,2,2,1002,61,2,7,9,1022,26,20,0,31,18,30,16,10,15,100902,105,0.136507943272591,61,0.762499988079071,1,0,1,29,38,31,38,136,0.580952380952381,0.0833333333333333
"3333",10,2,3,2,1002,62,2,7,9,1022,27,15,0,29,26,30,14,18,15,100903,112,0.0416666679084301,62,0.590476214885712,1,0,1,36,39,32,39,146,0.553571428571429,0.0547945205479451
"3334",10,2,4,2,1002,69,2,7,9,1022,35,10,6,37,32,38,18,22,19,100904,142,0.0469483584165573,69,0.616071403026581,1,0,1,45,39,30,39,153,0.485915492957746,0.0980392156862745
"3335",10,2,5,2,1002,85,2,7,9,1022,44,24,2,40,35,41,20,20,21,100905,160,0.058333333581686,85,0.598591566085815,1,0,1,50,50,45,50,195,0.53125,0.0256410256410255
"3336",10,2,6,2,1002,106,2,7,9,1022,50,30,2,50,45,50,25,25,26,100906,195,0.0256410259753466,106,0.662500023841858,1,0,1,58,63,58,62,241,0.543589743589744,0.0262793914246195
"3337",10,2,7,2,1002,115,2,7,9,1022,56,20,8,60,58,59,30,33,32,100907,233,0.0185979977250099,115,0.589743614196777,1,0,1,72,66,61,63,262,0.493562231759657,0.0458015267175573
"3338",10,2,8,2,1002,140,2,7,9,1022,70,30,2,66,67,67,33,35,42,100908,270,0.0148148145526648,140,0.600858390331268,1,0,1,91,84,83,76,334,0.518518518518518,0.0459081836327346
"3339",10,2,9,2,1002,162,2,7,9,1022,91,40,5,84,83,76,42,50,30,100909,334,0.0459081828594208,162,0.600000023841858,1,0,1,107,98,89,102,396,0.48502994011976,0.0488215488215487
"3340",10,2,10,2,1002,194,2,7,9,1022,107,47,5,101,92,104,51,42,54,100910,404,0.0396039597690105,194,0.580838322639465,1,0,1,128,118,118,118,482,0.48019801980198,0.0207468879668049
"3341",10,2,1,2,1002,55,3,7,16,1023,20,20,3,20,20,20,10,15,10,101601,80,0,55,0.6875,1,0,1,18,28,23,28,97,0.6875,0.120274914089347
"3342",10,2,2,2,1002,61,3,7,16,1023,18,10,3,31,26,30,16,20,15,101602,105,0.136507943272591,61,0.762499988079071,1,0,1,28,35,26,35,124,0.580952380952381,0.0913978494623656
"3343",10,2,3,2,1002,62,3,7,16,1023,26,18,0,29,27,30,14,15,15,101603,112,0.0416666679084301,62,0.590476214885712,1,0,1,32,39,36,39,146,0.553571428571429,0.0547945205479451
"3344",10,2,4,2,1002,69,3,7,16,1023,32,22,0,37,35,38,18,10,19,101604,142,0.0469483584165573,69,0.616071403026581,1,0,1,36,45,51,45,177,0.485915492957746,0.0847457627118645
"3345",10,2,5,2,1002,85,3,7,16,1023,35,20,0,40,44,41,20,24,21,101605,160,0.058333333581686,85,0.598591566085815,1,0,1,47,52,52,52,203,0.53125,0.0246305418719211
"3346",10,2,6,2,1002,106,3,7,16,1023,45,25,0,50,50,50,25,30,26,101606,195,0.0256410259753466,106,0.662500023841858,1,0,1,60,65,60,64,249,0.543589743589744,0.0254350736278447
"3347",10,2,7,2,1002,115,3,7,16,1023,58,33,0,60,56,59,30,20,32,101607,233,0.0185979977250099,115,0.589743614196777,1,0,1,69,74,80,71,294,0.493562231759657,0.0408163265306121
"3348",10,2,8,2,1002,140,3,7,16,1023,67,35,0,66,70,67,33,30,42,101608,270,0.0148148145526648,140,0.600858390331268,1,0,1,85,86,93,78,342,0.518518518518518,0.0448343079922028
"3349",10,2,9,2,1002,162,3,7,16,1023,83,50,0,84,91,76,42,40,30,101609,334,0.0459081828594208,162,0.600000023841858,1,0,1,94,103,112,107,416,0.48502994011976,0.0464743589743589
"3350",10,2,10,2,1002,194,3,7,16,1023,92,42,4,101,107,104,51,47,54,101610,404,0.0396039597690105,194,0.580838322639465,1,0,1,119,119,129,119,486,0.48019801980198,0.0205761316872429
"3351",10,2,1,2,1002,55,4,7,23,1024,20,10,0,20,20,20,10,15,20,102301,80,0,55,0.6875,1,0,1,31,31,26,21,109,0.6875,0.107033639143731
"3352",10,2,2,2,1002,61,4,7,23,1024,30,15,6,31,26,18,16,20,10,102302,105,0.136507943272591,61,0.762499988079071,1,0,1,32,32,23,25,112,0.580952380952381,0.101190476190476
"3353",10,2,3,2,1002,62,4,7,23,1024,30,15,1,29,27,26,14,15,18,102303,112,0.0416666679084301,62,0.590476214885712,1,0,1,38,38,35,31,142,0.553571428571429,0.056338028169014
"3354",10,2,4,2,1002,69,4,7,23,1024,38,19,2,37,35,32,18,10,22,102304,142,0.0469483584165573,69,0.616071403026581,1,0,1,43,43,49,34,169,0.485915492957746,0.0887573964497041
"3355",10,2,5,2,1002,85,4,7,23,1024,41,21,2,40,44,35,20,24,20,102305,160,0.058333333581686,85,0.598591566085815,1,0,1,50,50,50,45,195,0.53125,0.0256410256410255
"3356",10,2,6,2,1002,106,4,7,23,1024,50,26,5,50,50,45,25,30,25,102306,195,0.0256410259753466,106,0.662500023841858,1,0,1,59,60,55,55,229,0.543589743589744,0.0276564774381368
"3357",10,2,7,2,1002,115,4,7,23,1024,59,32,2,60,56,58,30,20,33,102307,233,0.0185979977250099,115,0.589743614196777,1,0,1,69,72,78,67,286,0.493562231759657,0.0419580419580419
"3358",10,2,8,2,1002,140,4,7,23,1024,67,42,2,66,70,67,33,30,35,102308,270,0.0148148145526648,140,0.600858390331268,1,0,1,76,84,91,83,334,0.518518518518518,0.0459081836327346
"3359",10,2,9,2,1002,162,4,7,23,1024,76,30,2,84,91,83,42,40,50,102309,334,0.0459081828594208,162,0.600000023841858,1,0,1,105,101,110,92,408,0.48502994011976,0.0473856209150328
"3360",10,2,10,2,1002,194,4,7,23,1024,104,54,5,101,107,92,51,47,42,102310,404,0.0396039597690105,194,0.580838322639465,1,0,1,118,118,128,118,482,0.48019801980198,0.0207468879668049
"3361",10,2,1,3,1003,52,1,7,3,1031,20,20,12,20,20,20,5,10,17,100301,80,0,52,0.649999976158142,1,0,0,8,23,18,11,60,0.65,0.288888888888889
